X,Y,Type
706.6111111111111,367.15087381754046,pond2
710.7156485489818,391.77809844476513,pond2
712.7679172679173,414.35305435305435,pond2
729.1860670194003,414.35305435305435,pond2
739.4474106140772,412.300785634119,pond2
735.3428731762065,389.7258297258298,pond2
731.2383357383358,363.04633637966975,pond2
716.872454705788,365.0986050986051,pond2
