X,Y,Type
714.8201859868525,441.0325476992144,pond1
716.872454705788,461.55523488856824,pond1
718.9247234247234,486.1824595157928,pond1
741.4996793330126,486.1824595157928,pond1
768.1791726791726,482.0779220779221,pond1
766.1269039602373,461.55523488856824,pond1
766.1269039602373,430.7712041045374,pond1
735.3428731762065,436.92801026134356,pond1
